session_id,window_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,linear_accel_x,linear_accel_y,linear_accel_z,latitude,longitude,speed,vibration_intensity,anomaly_score,raw_magnitude,vibration_only
3e9b2e99-0039-4137-8bde-be49cd181e98,5,1767702632286,2.6820002,-7.5840006,-6.2310004,-0.0715,0.017324999,-0.0125124995,0.5884799957275391,0.9817525148391724,0.3006595993041987,15.421155,73.9811817,0.20228583,1.1834453516822334,0.0,0.07462551999207444,-0.024109216890569895
3e9b2e99-0039-4137-8bde-be49cd181e98,5,1767702632297,2.088,-7.25895,-5.71395,-0.082225,0.04455,-0.0312125,0.2393913269042968,0.5419701337814331,-0.3574710464477544,15.421155,73.9811817,0.20228583,0.6919720965158328,0.0,0.09858941769404057,-0.005049939410603878
3e9b2e99-0039-4137-8bde-be49cd181e98,5,1767702632308,2.088,-7.25895,-5.71395,-0.082225,0.04455,-0.0312125,0.2393913269042968,0.5419701337814331,-0.3574710464477544,15.421155,73.9811817,0.20228583,0.6919720965158328,0.0,0.09858941769404057,-0.012161057027283052
3e9b2e99-0039-4137-8bde-be49cd181e98,5,1767702632319,1.8199501,-6.972,-5.7910504,-0.08305,0.103125,-0.1111,0.3692231178283691,0.2222905158996582,-0.5757384872436528,15.421155,73.9811817,0.20228583,0.7191756321591046,0.0,0.17284466472818882,0.05301530656737178
3e9b2e99-0039-4137-8bde-be49cd181e98,5,1767702632330,1.8199501,-6.972,-5.7910504,-0.08305,0.103125,-0.1111,0.3692231178283691,0.2222905158996582,-0.5757384872436528,15.421155,73.9811817,0.20228583,0.7191756321591046,0.0,0.17284466472818882,0.04217036594794949
3e9b2e99-0039-4137-8bde-be49cd181e98,5,1767702632341,1.8199501,-6.972,-5.7910504,-0.08305,0.103125,-0.1111,0.3692231178283691,0.2222905158996582,-0.5757384872436528,15.421155,73.9811817,0.20228583,0.7191756321591046,0.0,0.17284466472818882,0.02965768468976588
3e9b2e99-0039-4137-8bde-be49cd181e98,5,1767702632352,2.5480502,-6.8569503,-6.0010505,-0.0801625,0.1098625,-0.1101375,0.7174019813537598,0.8157089948654175,-0.4109073257446294,15.421155,73.9811817,0.20228583,1.1614179254279025,0.0,0.175003040598585,0.01759710860659832
3e9b2e99-0039-4137-8bde-be49cd181e98,5,1767702632363,2.5480502,-6.8569503,-6.0010505,-0.0801625,0.1098625,-0.1101375,0.7174019813537598,0.8157089948654175,-0.4109073257446294,15.421155,73.9811817,0.20228583,1.1614179254279025,0.0,0.175003040598585,0.0015044535420127318
3e9b2e99-0039-4137-8bde-be49cd181e98,5,1767702632374,2.60505,-6.6840005,-5.7910504,-0.1276,0.0779625,-0.1302125,0.646484375,0.8883702754974365,-0.6562429046630864,15.421155,73.9811817,0.20228583,1.2797650344603015,0.0,0.19828062578703953,0.006568836329978783
3e9b2e99-0039-4137-8bde-be49cd181e98,5,1767702632384,2.60505,-6.6840005,-5.7910504,-0.1276,0.0779625,-0.1302125,0.646484375,0.8883702754974365,-0.6562429046630864,15.421155,73.9811817,0.20228583,1.2797650344603015,0.0,0.19828062578703953,-0.014008290047259318
