session_id,window_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,linear_accel_x,linear_accel_y,linear_accel_z,latitude,longitude,speed,vibration_intensity,anomaly_score,raw_magnitude,vibration_only
bcad4cd6-2134-49d6-ad24-1eb7677f5a6f,11,1767702676788,1.8769501,-7.5649505,-5.5219502,-0.017324999,0.00495,0.045649998,-0.1095256805419921,-0.240737646818161,-0.261522827148438,15.4212617,73.9813067,0.09985611,0.3719471446502096,-0.652325183384069,0.04907729014269232,0.006843990349828431
bcad4cd6-2134-49d6-ad24-1eb7677f5a6f,11,1767702676799,1.3410001,-7.5840006,-5.3689504,-0.0154,0.014575,0.0375375,0.0025467872619628,0.271908551454544,-0.4255958175659184,15.4212617,73.9813067,0.09985611,0.5050470734585725,-0.652325183384069,0.043112115828963904,-0.0005892862371844794
bcad4cd6-2134-49d6-ad24-1eb7677f5a6f,11,1767702676810,1.3410001,-7.5840006,-5.3689504,-0.0154,0.014575,0.0375375,0.0025467872619628,0.271908551454544,-0.4255958175659184,15.4212617,73.9813067,0.09985611,0.5050470734585725,-0.652325183384069,0.043112115828963904,-0.0024087819860085947
bcad4cd6-2134-49d6-ad24-1eb7677f5a6f,11,1767702676821,1.72395,-7.8139505,-5.46495,-0.021724999,0.0416625,0.0198,0.0741558074951171,-0.0678626596927642,-0.1205506896972661,15.4212617,73.9813067,0.09985611,0.1569614384245868,-0.652325183384069,0.050988032790057716,0.003319203354648914
bcad4cd6-2134-49d6-ad24-1eb7677f5a6f,11,1767702676832,1.72395,-7.8139505,-5.46495,-0.021724999,0.0416625,0.0198,0.0741558074951171,-0.0678626596927642,-0.1205506896972661,15.4212617,73.9813067,0.09985611,0.1569614384245868,-0.652325183384069,0.050988032790057716,0.0008714926151926574
bcad4cd6-2134-49d6-ad24-1eb7677f5a6f,11,1767702676843,1.72395,-7.8139505,-5.46495,-0.021724999,0.0416625,0.0198,0.0741558074951171,-0.0678626596927642,-0.1205506896972661,15.4212617,73.9813067,0.09985611,0.1569614384245868,-0.652325183384069,0.050988032790057716,-0.001832985009674969
bcad4cd6-2134-49d6-ad24-1eb7677f5a6f,11,1767702676853,1.437,-7.431,-5.3689504,-0.0240625,0.041249998,0.0210375,-0.0784811973571777,0.1484614312648773,-0.5319514846801763,15.4212617,73.9813067,0.09985611,0.5578283579787567,-0.652325183384069,0.052183739301625405,-0.0035330888068155018
bcad4cd6-2134-49d6-ad24-1eb7677f5a6f,11,1767702676864,1.437,-7.431,-5.3689504,-0.0240625,0.041249998,0.0210375,-0.0784811973571777,0.1484614312648773,-0.5319514846801763,15.4212617,73.9813067,0.09985611,0.5578283579787567,-0.652325183384069,0.052183739301625405,-0.0065273885819137996
bcad4cd6-2134-49d6-ad24-1eb7677f5a6f,11,1767702676875,1.6480501,-7.4119506,-5.44605,-0.0213125,0.036025,0.03355,-0.1357932090759277,-0.0525206923484802,-0.4670138931274419,15.4212617,73.9813067,0.09985611,0.4891831917901023,-0.652325183384069,0.05364350642202652,-0.008040277447933553
bcad4cd6-2134-49d6-ad24-1eb7677f5a6f,11,1767702676886,1.6480501,-7.4119506,-5.44605,-0.0213125,0.036025,0.03355,-0.1357932090759277,-0.0525206923484802,-0.4670138931274419,15.4212617,73.9813067,0.09985611,0.4891831917901023,-0.652325183384069,0.05364350642202652,-0.010850170312835066
bcad4cd6-2134-49d6-ad24-1eb7677f5a6f,11,1767702676896,1.3410001,-7.623,-5.274,-0.025024999,0.049775,0.047025,0.1132392883300781,0.2701281905174255,-0.4484983062744145,15.4212617,73.9813067,0.09985611,0.5356707071184121,-0.652325183384069,0.07290508778507848,0.0059141248854972265
bcad4cd6-2134-49d6-ad24-1eb7677f5a6f,12,1767702676907,1.3410001,-7.623,-5.274,-0.025024999,0.049775,0.047025,0.1132392883300781,0.2701281905174255,-0.4484983062744145,15.4212617,73.9813067,0.10603278,0.5356707071184121,-0.5411111062186752,0.07290508778507848,0.003871442241228764
bcad4cd6-2134-49d6-ad24-1eb7677f5a6f,12,1767702676918,1.3410001,-7.623,-5.274,-0.025024999,0.049775,0.047025,0.1132392883300781,0.2701281905174255,-0.4484983062744145,15.4212617,73.9813067,0.10603278,0.5356707071184121,-0.5411111062186752,0.07290508778507848,0.0023994857364080134
