session_id,window_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,linear_accel_x,linear_accel_y,linear_accel_z,latitude,longitude,speed,vibration_intensity,anomaly_score,raw_magnitude,vibration_only
d3e63cf4-6e69-4aa7-a19d-947dec627d18,4,1767700828226,-3.5020502,7.0249505,-6.0199504,-0.1216875,0.0856625,0.1375,0.1829228401184082,-0.4003704786300659,0.0723251724243159,15.4212326,73.9812722,0.096348256,0.446080952475736,0.0,0.20261333016980893,-0.0024607776366139074
d3e63cf4-6e69-4aa7-a19d-947dec627d18,4,1767700828237,-3.1000502,7.083,-5.5800004,-0.09295,0.0614625,0.1106875,0.4141836166381836,-0.0367887392640113,-0.2841010665893559,15.4212326,73.9812722,0.096348256,0.5036019218245011,0.0,0.1570638852903493,-0.022707468282206558
d3e63cf4-6e69-4aa7-a19d-947dec627d18,4,1767700828247,-3.25305,7.04505,-5.71395,-0.0697125,0.038225,0.0906125,0.3037166595458984,-0.225061222910881,-0.1808019256591801,15.4212326,73.9812722,0.096348256,0.4190294735050605,0.0,0.1205471212327362,-0.03203571954247881
d3e63cf4-6e69-4aa7-a19d-947dec627d18,4,1767700828258,-3.25305,7.04505,-5.71395,-0.0697125,0.038225,0.0906125,0.3037166595458984,-0.225061222910881,-0.1808019256591801,15.4212326,73.9812722,0.096348256,0.4190294735050605,0.0,0.1205471212327362,-0.005491322371411851
d3e63cf4-6e69-4aa7-a19d-947dec627d18,4,1767700828269,-2.5450501,6.9490504,-5.5420504,-0.0231,0.0044,0.067925,0.1782951354980468,0.3604409098625183,-0.5731587982177739,15.4212326,73.9812722,0.096348256,0.7001555632994926,0.0,0.07188028676208798,-0.03034847572958889
d3e63cf4-6e69-4aa7-a19d-947dec627d18,4,1767700828279,-2.5450501,6.9490504,-5.5420504,-0.0231,0.0044,0.067925,0.1782951354980468,0.3604409098625183,-0.5731587982177739,15.4212326,73.9812722,0.096348256,0.7001555632994926,0.0,0.07188028676208798,-0.010752260722045886
d3e63cf4-6e69-4aa7-a19d-947dec627d18,4,1767700828290,-2.5450501,6.9490504,-5.5420504,-0.0231,0.0044,0.067925,0.1782951354980468,0.3604409098625183,-0.5731587982177739,15.4212326,73.9812722,0.096348256,0.7001555632994926,0.0,0.07188028676208798,0.003840536352263609
d3e63cf4-6e69-4aa7-a19d-947dec627d18,4,1767700828301,-3.1579502,7.083,-5.5030503,-0.009625,-0.0048125,0.0617375,0.4380793571472168,-0.1559819877147674,-0.3121667480468755,15.4212326,73.9812722,0.096348256,0.5600821209752459,0.0,0.062668330817886,0.0041013747239224225
d3e63cf4-6e69-4aa7-a19d-947dec627d18,4,1767700828311,-3.1579502,7.083,-5.5030503,-0.009625,-0.0048125,0.0617375,0.4380793571472168,-0.1559819877147674,-0.3121667480468755,15.4212326,73.9812722,0.096348256,0.5600821209752459,0.0,0.062668330817886,0.008916473070546535
d3e63cf4-6e69-4aa7-a19d-947dec627d18,4,1767700828322,-3.426,7.1980505,-5.5219502,0.011,-0.0248875,0.061049998,0.5413618087768555,-0.3608689904212951,-0.1343570327758794,15.4212326,73.9812722,0.096348256,0.6643424181144632,0.0,0.06683928419761842,0.014133403441186266
d3e63cf4-6e69-4aa7-a19d-947dec627d18,4,1767700828333,-3.426,7.1980505,-5.5219502,0.011,-0.0248875,0.061049998,0.5413618087768555,-0.3608689904212951,-0.1343570327758794,15.4212326,73.9812722,0.096348256,0.6643424181144632,0.0,0.06683928419761842,0.012539651821170433
d3e63cf4-6e69-4aa7-a19d-947dec627d18,4,1767700828344,-3.6750002,7.3510504,-5.7910504,0.0160875,-0.0374,0.0617375,0.461514949798584,-0.5258078575134277,0.2194771194458002,15.4212326,73.9812722,0.096348256,0.7332394955747247,0.0,0.07395327283156575,0.016598531070579497
d3e63cf4-6e69-4aa7-a19d-947dec627d18,4,1767700828354,-3.6750002,7.3510504,-5.7910504,0.0160875,-0.0374,0.0617375,0.461514949798584,-0.5258078575134277,0.2194771194458002,15.4212326,73.9812722,0.096348256,0.7332394955747247,0.0,0.07395327283156575,0.013135635003440112
d3e63cf4-6e69-4aa7-a19d-947dec627d18,4,1767700828365,-3.828,7.293,-5.925,0.022,-0.0444125,0.0605,0.3450837135314941,-0.6860554218292236,0.3071789169311518,15.4212326,73.9812722,0.096348256,0.8271116600392935,0.0,0.07820946334204065,0.014314091185206206
